id,question_es,sql,archetype,archetype_name,pattern,intent,default_chart,tables_used,difficulty,num_tables
416,¿Cuál es la elasticidad del monto de préstamos respecto a la tasa de interés?,,J,sensibilidad_derivada,relacion,requiere_visualizacion,,,hard,0
418,¿Cuál es la sensibilidad del número de clientes premium ante cambios en beneficios?,,J,sensibilidad_derivada,relacion,requiere_visualizacion,,,hard,0
419,¿Cómo cambia la morosidad por cada punto de incremento en la tasa de interés?,,J,sensibilidad_derivada,relacion,requiere_visualizacion,,,hard,0
425,¿Qué porcentaje del aumento en préstamos corresponde a cada tipo de préstamo?,,K,descomposicion_cambio,proyeccion,requiere_visualizacion,,,medium,0
426,¿Cuánto del cambio en el número de clientes se explica por cada sucursal?,,K,descomposicion_cambio,proyeccion,requiere_visualizacion,,,medium,0
428,¿Cómo se descompone el crecimiento de cuentas entre tipos de cuenta?,,K,descomposicion_cambio,proyeccion,requiere_visualizacion,,,medium,0
429,¿Qué porción del cambio en pagos de préstamos corresponde a principal vs interés?,,K,descomposicion_cambio,proyeccion,requiere_visualizacion,,,medium,0
431,¿Qué parte del crecimiento en empleados corresponde a cada cargo?,,K,descomposicion_cambio,proyeccion,requiere_visualizacion,,,medium,0
433,¿Qué porcentaje del cambio en retiros se explica por cada sucursal?,,K,descomposicion_cambio,proyeccion,requiere_visualizacion,,,medium,0
435,¿Qué parte de la disminución en cuentas cerradas corresponde a cada tipo de cuenta?,,K,descomposicion_cambio,proyeccion,requiere_visualizacion,,,medium,0
421,¿Qué porción del cambio en el monto total de préstamos se explica por nuevos clientes vs clientes existentes?,,K,descomposicion_cambio,proyeccion,requiere_visualizacion,,,hard,0
422,¿Cuánto del incremento en transacciones se debe a nuevas cuentas vs mayor actividad en cuentas existentes?,,K,descomposicion_cambio,proyeccion,requiere_visualizacion,,,hard,0
423,¿Qué parte del crecimiento en saldo total proviene de depósitos vs intereses ganados?,,K,descomposicion_cambio,proyeccion,requiere_visualizacion,,,hard,0
424,¿Cómo se descompone el cambio en ingresos por intereses entre volumen y tasa?,,K,descomposicion_cambio,proyeccion,requiere_visualizacion,,,hard,0
427,¿Qué parte de la variación en transferencias se debe a montos mayores vs más transacciones?,,K,descomposicion_cambio,proyeccion,requiere_visualizacion,,,hard,0
430,¿Cuánto del aumento en saldo de cuentas se debe a clientes premium vs regulares?,,K,descomposicion_cambio,proyeccion,requiere_visualizacion,,,hard,0
432,¿Cómo se descompone la variación en morosidad entre tipos de préstamo?,,K,descomposicion_cambio,proyeccion,requiere_visualizacion,,,hard,0
434,¿Cuánto del incremento en préstamos hipotecarios se debe a monto promedio mayor vs más préstamos?,,K,descomposicion_cambio,proyeccion,requiere_visualizacion,,,hard,0
439,"Si abrimos 3 sucursales nuevas, ¿cuántos empleados necesitaríamos?",,L,escenario_what_if,proyeccion,requiere_visualizacion,,,medium,0
440,¿Cuál sería el monto de transferencias si cada cliente hace 2 transferencias más al mes?,,L,escenario_what_if,proyeccion,requiere_visualizacion,,,medium,0
444,¿Cuál sería el número de transacciones si cada cuenta hace 50% más operaciones?,,L,escenario_what_if,proyeccion,requiere_visualizacion,,,medium,0
447,"Si cada sucursal contrata 2 empleados más, ¿cuál sería el impacto en transacciones procesadas?",,L,escenario_what_if,proyeccion,requiere_visualizacion,,,medium,0
449,"Si los préstamos automotrices crecen 30%, ¿cuál sería el nuevo monto total de préstamos?",,L,escenario_what_if,proyeccion,requiere_visualizacion,,,medium,0
436,"Si la tasa de interés aumenta 2%, ¿cuál sería el impacto en el monto total de préstamos?",,L,escenario_what_if,proyeccion,requiere_visualizacion,,,hard,0
437,"Si se duplica el número de clientes nuevos, ¿cuál sería el saldo total de cuentas?",,L,escenario_what_if,proyeccion,requiere_visualizacion,,,hard,0
438,¿Qué pasaría con los ingresos por intereses si la tasa promedio baja 1%?,,L,escenario_what_if,proyeccion,requiere_visualizacion,,,hard,0
441,"Si convertimos 20% de clientes regulares a premium, ¿cómo cambiaría el saldo total?",,L,escenario_what_if,proyeccion,requiere_visualizacion,,,hard,0
442,¿Qué impacto tendría cerrar la sucursal con menos cuentas en el saldo total?,,L,escenario_what_if,proyeccion,requiere_visualizacion,,,hard,0
443,"Si el plazo promedio de préstamos aumenta 6 meses, ¿cuánto más interés se cobraría?",,L,escenario_what_if,proyeccion,requiere_visualizacion,,,hard,0
445,"Si reducimos la tasa de préstamos personales 0.5%, ¿cuántos préstamos más se originarían?",,L,escenario_what_if,proyeccion,requiere_visualizacion,,,hard,0
446,¿Qué pasaría con el número de cuentas cerradas si el saldo mínimo baja a la mitad?,,L,escenario_what_if,proyeccion,requiere_visualizacion,,,hard,0
448,¿Cuál sería el monto de depósitos si se incentiva con 0.5% extra de interés?,,L,escenario_what_if,proyeccion,requiere_visualizacion,,,hard,0
450,¿Qué pasaría con la morosidad si el plazo de gracia se extiende 30 días?,,L,escenario_what_if,proyeccion,requiere_visualizacion,,,hard,0
452,"Con 100 empleados máximo, ¿cuántas sucursales podemos operar?",,M,capacidad_dado_un_recurso,simulacion,requiere_visualizacion,,,medium,0
453,"Dado el sistema actual, ¿cuántas transacciones diarias podemos procesar?",,M,capacidad_dado_un_recurso,simulacion,requiere_visualizacion,,,medium,0
454,"Con el personal actual, ¿cuántos clientes nuevos podemos atender al mes?",,M,capacidad_dado_un_recurso,simulacion,requiere_visualizacion,,,medium,0
455,"Dado un presupuesto de nómina de 500K, ¿cuántos empleados adicionales podemos contratar?",,M,capacidad_dado_un_recurso,simulacion,requiere_visualizacion,,,medium,0
458,"Con 5 empleados por sucursal, ¿cuántas cuentas puede manejar cada sucursal?",,M,capacidad_dado_un_recurso,simulacion,requiere_visualizacion,,,medium,0
461,"Dado el espacio físico de las sucursales, ¿cuántos clientes podemos atender por hora?",,M,capacidad_dado_un_recurso,simulacion,requiere_visualizacion,,,medium,0
462,"Con el presupuesto de marketing actual, ¿cuántos clientes nuevos podemos captar?",,M,capacidad_dado_un_recurso,simulacion,requiere_visualizacion,,,medium,0
463,"Dado el número de cajeros automáticos, ¿cuál es la capacidad máxima de retiros diarios?",,M,capacidad_dado_un_recurso,simulacion,requiere_visualizacion,,,medium,0
464,"Con los asesores financieros actuales, ¿cuántos préstamos podemos procesar al mes?",,M,capacidad_dado_un_recurso,simulacion,requiere_visualizacion,,,medium,0
451,"Dado un límite de capital de 10 millones, ¿hasta qué monto de préstamos podemos llegar?",,M,capacidad_dado_un_recurso,simulacion,requiere_visualizacion,,,hard,0
456,"Con la infraestructura actual, ¿cuál es el máximo de transferencias que podemos manejar?",,M,capacidad_dado_un_recurso,simulacion,requiere_visualizacion,,,hard,0
457,"Dado el capital disponible, ¿cuál es el máximo de préstamos hipotecarios que podemos otorgar?",,M,capacidad_dado_un_recurso,simulacion,requiere_visualizacion,,,hard,0
459,"Dado un límite de riesgo del 15%, ¿cuál es el monto máximo en préstamos de alto riesgo?",,M,capacidad_dado_un_recurso,simulacion,requiere_visualizacion,,,hard,0
460,"Con la liquidez actual, ¿cuántos retiros simultáneos podemos cubrir?",,M,capacidad_dado_un_recurso,simulacion,requiere_visualizacion,,,hard,0
465,"Dado el límite de exposición por cliente, ¿cuál es el préstamo máximo individual?",,M,capacidad_dado_un_recurso,simulacion,requiere_visualizacion,,,hard,0
468,¿Cuántas sucursales necesitamos abrir para duplicar el número de cuentas?,,N,requerimiento_inverso,simulacion,requiere_visualizacion,,,medium,0
470,¿Cuántos empleados adicionales se requieren para procesar 50% más transacciones?,,N,requerimiento_inverso,simulacion,requiere_visualizacion,,,medium,0
474,¿Cuántas transacciones mensuales por cuenta se requieren para triplicar el volumen?,,N,requerimiento_inverso,simulacion,requiere_visualizacion,,,medium,0
476,¿Cuántas cuentas nuevas al mes se necesitan para compensar las cuentas cerradas?,,N,requerimiento_inverso,simulacion,requiere_visualizacion,,,medium,0
478,¿Cuántos préstamos hipotecarios necesitamos para que representen 50% de la cartera?,,N,requerimiento_inverso,simulacion,requiere_visualizacion,,,medium,0
480,¿Cuántos asesores financieros se requieren para originar 100 préstamos más al mes?,,N,requerimiento_inverso,simulacion,requiere_visualizacion,,,medium,0
466,¿Qué tasa de interés necesitamos para alcanzar 50 millones en préstamos originados?,,N,requerimiento_inverso,simulacion,requiere_visualizacion,,,hard,0
467,¿Cuántos clientes nuevos se requieren para alcanzar un saldo total de 100 millones?,,N,requerimiento_inverso,simulacion,requiere_visualizacion,,,hard,0
469,¿Qué incremento en depósitos promedio se necesita para alcanzar 30 millones en saldos?,,N,requerimiento_inverso,simulacion,requiere_visualizacion,,,hard,0
471,¿Qué monto promedio de préstamo necesitamos para alcanzar 80 millones en cartera?,,N,requerimiento_inverso,simulacion,requiere_visualizacion,,,hard,0
472,¿Cuántos clientes premium debemos tener para que representen 30% del saldo total?,,N,requerimiento_inverso,simulacion,requiere_visualizacion,,,hard,0
473,¿Qué tasa de conversión de clientes regulares a premium se necesita para crecer 20%?,,N,requerimiento_inverso,simulacion,requiere_visualizacion,,,hard,0
475,¿Qué plazo promedio de préstamos necesitamos para reducir la cuota mensual 15%?,,N,requerimiento_inverso,simulacion,requiere_visualizacion,,,hard,0
477,¿Qué monto de transferencias se requiere para generar 1 millón en comisiones?,,N,requerimiento_inverso,simulacion,requiere_visualizacion,,,hard,0
479,¿Qué reducción en morosidad se necesita para mejorar la rentabilidad 10%?,,N,requerimiento_inverso,simulacion,requiere_visualizacion,,,hard,0
